,title,rating,runtime,imdb_rating,genre,release_year,description,director,stars,votes,img_src,type
0,Love Actually,17 years or more,135,7.6,Comedy,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Hugh Grant,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Comedy,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Martine McCutcheon,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Comedy,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Liam Neeson,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Comedy,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Laura Linney,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Comedy,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Drama,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Hugh Grant,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Drama,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Martine McCutcheon,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Drama,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Liam Neeson,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Drama,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Laura Linney,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Drama,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Romance,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Hugh Grant,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Romance,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Martine McCutcheon,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Romance,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Liam Neeson,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Romance,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,Laura Linney,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
0,Love Actually,17 years or more,135,7.6,Romance,2003,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,,491920,"https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
1,National Lampoon's Christmas Vacation,13 years or more,97,7.5,Comedy,1989,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,Jeremiah S. Chechik,Chevy Chase,198428,"https://m.media-amazon.com/images/M/MV5BMGZkMWQ2MzMtYTkxYS00OThmLWI0ZTQtNmY0ZTkyY2E4MjliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
1,National Lampoon's Christmas Vacation,13 years or more,97,7.5,Comedy,1989,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,Jeremiah S. Chechik,Beverly D'Angelo,198428,"https://m.media-amazon.com/images/M/MV5BMGZkMWQ2MzMtYTkxYS00OThmLWI0ZTQtNmY0ZTkyY2E4MjliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
1,National Lampoon's Christmas Vacation,13 years or more,97,7.5,Comedy,1989,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,Jeremiah S. Chechik,Juliette Lewis,198428,"https://m.media-amazon.com/images/M/MV5BMGZkMWQ2MzMtYTkxYS00OThmLWI0ZTQtNmY0ZTkyY2E4MjliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
1,National Lampoon's Christmas Vacation,13 years or more,97,7.5,Comedy,1989,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,Jeremiah S. Chechik,Johnny Galecki,198428,"https://m.media-amazon.com/images/M/MV5BMGZkMWQ2MzMtYTkxYS00OThmLWI0ZTQtNmY0ZTkyY2E4MjliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
1,National Lampoon's Christmas Vacation,13 years or more,97,7.5,Comedy,1989,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,Jeremiah S. Chechik,,198428,"https://m.media-amazon.com/images/M/MV5BMGZkMWQ2MzMtYTkxYS00OThmLWI0ZTQtNmY0ZTkyY2E4MjliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Comedy,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Will Ferrell,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Comedy,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Ryan Reynolds,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Comedy,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Octavia Spencer,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Comedy,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Patrick Page,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Comedy,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Family,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Will Ferrell,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Family,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Ryan Reynolds,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Family,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Octavia Spencer,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Family,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Patrick Page,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Family,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Musical,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Will Ferrell,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Musical,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Ryan Reynolds,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Musical,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Octavia Spencer,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Musical,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,Patrick Page,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
2,Spirited,13 years or more,127,6.6,Musical,2022,A musical version of Charles Dickens's story of a miserly misanthrope who is taken on a magical journey.,Sean Anders,,34304,"https://m.media-amazon.com/images/M/MV5BY2RlZGFmYjAtNGZiMi00YjQ5LWE0ZmQtZmIyM2VmMjRhMTJlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Comedy,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,Macaulay Culkin,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Comedy,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,Joe Pesci,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Comedy,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,Daniel Stern,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Comedy,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,John Heard,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Comedy,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Family,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,Macaulay Culkin,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Family,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,Joe Pesci,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Family,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,Daniel Stern,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Family,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,John Heard,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
3,Home Alone,parental guide,103,7.7,Family,1990,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",Chris Columbus,,584210,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Comedy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Jim Carrey,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Comedy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Taylor Momsen,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Comedy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Kelley,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Comedy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Jeffrey Tambor,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Comedy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Family,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Jim Carrey,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Family,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Taylor Momsen,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Family,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Kelley,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Family,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Jeffrey Tambor,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Family,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Fantasy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Jim Carrey,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Fantasy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Taylor Momsen,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Fantasy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Kelley,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Fantasy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,Jeffrey Tambor,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
4,How the Grinch Stole Christmas,parental guide,104,6.3,Fantasy,2000,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.",Ron Howard,,259796,"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
5,Elf,parental guide,97,7.1,Adventure,2003,"Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.",Jon Favreau,Will Ferrell,279415,"https://m.media-amazon.com/images/M/MV5BMzUxNzkzMzQtYjIxZC00NzU0LThkYTQtZjNhNTljMTA1MDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
5,Elf,parental guide,97,7.1,Adventure,2003,"Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.",Jon Favreau,James Caan,279415,"https://m.media-amazon.com/images/M/MV5BMzUxNzkzMzQtYjIxZC00NzU0LThkYTQtZjNhNTljMTA1MDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
5,Elf,parental guide,97,7.1,Adventure,2003,"Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.",Jon Favreau,Bob Newhart,279415,"https://m.media-amazon.com/images/M/MV5BMzUxNzkzMzQtYjIxZC00NzU0LThkYTQtZjNhNTljMTA1MDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
5,Elf,parental guide,97,7.1,Adventure,2003,"Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.",Jon Favreau,Zooey Deschanel,279415,"https://m.media-amazon.com/images/M/MV5BMzUxNzkzMzQtYjIxZC00NzU0LThkYTQtZjNhNTljMTA1MDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
5,Elf,parental guide,97,7.1,Adventure,2003,"Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.",Jon Favreau,,279415,"https://m.media-amazon.com/images/M/MV5BMzUxNzkzMzQtYjIxZC00NzU0LThkYTQtZjNhNTljMTA1MDA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Movie
